,biomass_site,Plant_ID,Dji
16872,2732,5,85.6835705
16873,2732,7,97.52302995
16874,2732,8,40.00904243
16875,2732,9,69.98323585
16876,2732,10,24.04643454
16877,2732,11,98.15552707
16878,2732,12,41.00147306
16879,2732,13,81.03633998
16880,2732,16,28.09048675
16881,2732,17,27.74811667
16882,2732,23,31.80507696
16883,2732,26,74.11882286
16884,2732,30,91.63702805
16885,2732,31,92.15375415
16886,2732,36,41.5425707
16887,2732,39,82.11877451
16888,2732,46,42.32600341
16889,2732,47,24.72048604
16890,2732,48,25.05719208
16891,2732,49,43.36717452
16892,2732,55,90.58851888
16893,2732,58,87.76274533
16894,2732,63,74.7614631
16895,2732,65,24.29507103
16896,2732,68,27.15651049
16897,2732,69,32.77036937
16898,2732,74,48.17277194
16899,2732,80,45.59621462
16900,2732,81,74.41125509
16901,2732,82,73.91322326
16902,2732,83,75.18852261
16903,2732,84,45.61440112
16904,2732,87,60.66103868
16905,2732,101,24.01335259
16906,2732,102,25.23197232
16907,2732,104,61.21274459
16908,2732,105,25.43514118
16909,2733,75,64.78337178
16910,2733,92,71.73292223
16911,2733,97,82.24451736
16912,2733,107,84.31151352
16913,2734,1,42.48487789
16914,2734,4,81.24561872
16915,2734,6,44.31142125
16916,2734,19,41.02593997
16917,2734,21,94.34056887
16918,2734,40,39.43083966
16919,2734,41,36.95830514
16920,2734,42,39.41110976
16921,2734,50,58.34077125
16922,2734,56,21.3810947
16923,2734,67,25.48777129
16924,2734,88,51.27794386
16925,2734,93,81.6587831
16926,2734,100,25.69298436
16927,2734,103,92.97292894
16928,2734,106,36.93983197
16929,2736,5,22.19594934
16930,2736,8,44.74253715
16931,2736,10,69.36446111
16932,2736,11,82.34052577
16933,2736,12,39.7391819
16934,2736,16,45.4041525
16935,2736,17,47.81446532
16936,2736,18,63.99522053
16937,2736,23,44.29163091
16938,2736,24,84.46009049
16939,2736,26,36.38541138
16940,2736,31,27.14577725
16941,2736,35,99.8695147
16942,2736,36,33.83190787
16943,2736,39,88.27136308
16944,2736,45,86.11278943
16945,2736,46,74.08868739
16946,2736,47,75.18840282
16947,2736,48,75.27596001
16948,2736,49,31.84984047
16949,2736,55,98.24038354
16950,2736,63,95.10114738
16951,2736,65,69.54479746
16952,2736,68,46.96307802
16953,2736,74,93.92667174
16954,2736,81,94.80239935
16955,2736,90,79.18839162
16956,2736,96,71.12236755
16957,2736,97,61.83403251
16958,2736,101,74.05843512
16959,2736,102,67.59090694
16960,2736,105,74.43277879
16961,2738,5,63.41313246
16962,2738,18,57.86894374
16963,2738,24,91.61829674
16964,2738,26,86.77648529
16965,2738,31,57.95688454
16966,2738,45,94.33208355
16967,2738,96,76.94561499
16968,2738,97,10.56964048
16969,2739,75,80.63871653
16970,2739,92,93.23390845
16971,2740,1,48.69947545
16972,2740,4,59.16854248
16973,2740,6,45.24809744
16974,2740,7,83.21226153
16975,2740,9,22.46544916
16976,2740,13,63.12438492
16977,2740,19,44.61157564
16978,2740,21,95.97610293
16979,2740,40,44.66435423
16980,2740,41,46.81885579
16981,2740,42,44.62442804
16982,2740,47,95.75132263
16983,2740,48,95.8527822
16984,2740,50,98.64180038
16985,2740,56,88.33196071
16986,2740,58,77.30611971
16987,2740,67,77.66460547
16988,2740,69,59.95967687
16989,2740,74,97.05042309
16990,2740,80,76.4226309
16991,2740,84,76.39374381
16992,2740,87,31.67700502
16993,2740,88,42.4588383
16994,2740,93,56.79735099
16995,2740,100,77.95404516
16996,2740,101,96.48799942
16997,2740,103,94.7545153
16998,2740,105,96.9072422
16999,2740,106,46.81412928
17000,2741,5,95.27368226
17001,2741,7,92.53782306
17002,2741,8,48.08718162
17003,2741,9,59.93010255
17004,2741,10,29.66545395
17005,2741,12,49.74380811
17006,2741,13,74.64129053
17007,2741,16,37.69849558
17008,2741,17,36.83898324
17009,2741,23,40.92439808
17010,2741,26,82.50764544
17011,2741,30,92.75380574
17012,2741,36,51.05141872
17013,2741,39,84.92553216
17014,2741,46,44.60467414
17015,2741,47,25.8176588
17016,2741,48,26.13193531
17017,2741,49,52.93425701
17018,2741,55,92.69402031
17019,2741,58,82.64516905
17020,2741,63,75.69743524
17021,2741,65,29.85006228
17022,2741,68,36.58593617
17023,2741,69,22.60133075
17024,2741,74,48.70684466
17025,2741,80,39.75424659
17026,2741,81,75.36240235
17027,2741,82,73.54189157
17028,2741,83,74.74782292
17029,2741,84,39.76674133
17030,2741,85,98.13938457
17031,2741,87,50.51712977
17032,2741,101,25.55386242
17033,2741,102,29.16046359
17034,2741,104,62.09994341
17035,2741,105,26.85916627
17036,2742,1,51.17281633
17037,2742,4,88.20056206
17038,2742,6,53.30147861
17039,2742,19,51.04872113
17040,2742,21,97.90172543
17041,2742,40,49.5355763
17042,2742,41,47.0696224
17043,2742,42,49.51893947
17044,2742,50,60.82556231
17045,2742,56,20.87207993
17046,2742,67,31.28395827
17047,2742,88,60.96338732
17048,2742,93,90.28115391
17049,2742,100,31.39503442
17050,2742,103,96.58790038
17051,2742,106,47.05239734
17052,2745,75,68.93991937
17053,2745,92,74.34849375
17054,2745,97,72.28775928
17055,2745,107,81.67420662
17056,2746,5,27.8611037
17057,2746,8,35.50712975
17058,2746,10,60.491841
17059,2746,11,79.57974247
17060,2746,12,30.32734283
17061,2746,16,35.2207653
17062,2746,17,37.68635874
17063,2746,18,69.95962429
17064,2746,23,34.23410199
17065,2746,24,86.97793089
17066,2746,26,34.4363511
17067,2746,31,33.81189609
17068,2746,35,99.69823549
17069,2746,36,23.9215849
17070,2746,39,82.51450588
17071,2746,45,88.37206553
17072,2746,46,65.07106627
17073,2746,47,65.23292874
17074,2746,48,65.33055011
17075,2746,49,21.97619747
17076,2746,55,92.65600273
17077,2746,63,87.93531836
17078,2746,65,60.68999193
17079,2746,68,36.78914151
17080,2746,69,94.34015264
17081,2746,74,86.13562979
17082,2746,80,94.10229197
17083,2746,81,87.62142018
17084,2746,82,93.84335778
17085,2746,83,95.08261198
17086,2746,84,94.13276473
17087,2746,90,77.95907795
17088,2746,96,74.75867926
17089,2746,97,71.98008245
17090,2746,101,64.09062505
17091,2746,102,57.69698624
17092,2746,104,93.57999685
17093,2746,105,64.50835266
17094,2747,5,53.38698066
17095,2747,12,98.68740662
17096,2747,18,51.90637374
17097,2747,24,85.86172406
17098,2747,26,77.05395395
17099,2747,31,48.07162282
17100,2747,36,94.40882803
17101,2747,45,88.54051249
17102,2747,49,92.40517777
17103,2747,96,70.69357125
17104,2747,97,3.949396206
17105,2748,1,39.09545991
17106,2748,4,54.97967862
17107,2748,6,35.61076601
17108,2748,7,88.56483294
17109,2748,9,32.62881795
17110,2748,13,69.68289449
17111,2748,19,35.44560676
17112,2748,21,90.76807145
17113,2748,40,35.1739226
17114,2748,41,37.21433133
17115,2748,42,35.12188442
17116,2748,50,91.48393637
17117,2748,56,78.25190026
17118,2748,58,83.49151715
17119,2748,67,68.5835451
17120,2748,69,69.9776887
17121,2748,80,84.88691317
17122,2748,84,84.85699347
17123,2748,87,41.72870226
17124,2748,88,35.12002092
17125,2748,93,55.24991104
17126,2748,100,68.88542749
17127,2748,103,89.47906957
17128,2748,106,37.20493619
17129,2750,75,76.2270512
17130,2750,92,88.4574082
17131,2751,1,60.39960866
17132,2751,4,95.79410763
17133,2751,6,62.72891596
17134,2751,19,61.20220209
17135,2751,40,59.74466737
17136,2751,41,57.28370658
17137,2751,42,59.73008695
17138,2751,50,64.86624218
17139,2751,56,24.95419966
17140,2751,67,38.98211969
17141,2751,88,70.86613312
17142,2751,93,99.27317785
17143,2751,100,39.02561004
17144,2751,106,57.26729523
17145,2752,7,88.44913851
17146,2752,8,56.84031401
17147,2752,9,49.93012461
17148,2752,10,37.26747681
17149,2752,12,58.9453022
17150,2752,13,69.16080651
17151,2752,16,47.54080734
17152,2752,17,46.38014625
17153,2752,23,50.44679733
17154,2752,26,91.25789766
17155,2752,30,94.95464244
17156,2752,36,60.7739902
17157,2752,39,88.81397946
17158,2752,46,48.93422865
17159,2752,47,30.47914097
17160,2752,48,30.73873737
17161,2752,49,62.6906413
17162,2752,55,95.83739145
17163,2752,58,78.52135187
17164,2752,63,77.95996393
17165,2752,65,37.4008079
17166,2752,68,46.32970991
17167,2752,69,12.44780308
17168,2752,74,51.29563193
17169,2752,80,35.90114318
17170,2752,81,77.64520514
17171,2752,82,74.56903781
17172,2752,83,75.68385867
17173,2752,84,35.90571908
17174,2752,85,96.92355766
17175,2752,87,40.39273611
17176,2752,101,30.59953985
17177,2752,102,35.65033436
17178,2752,104,64.59846922
17179,2752,105,31.6678623
17180,2755,18,94.66678984
17181,2755,75,74.30092776
17182,2755,92,78.23276527
17183,2755,97,62.29862222
17184,2755,107,80.22933607
17185,2756,5,35.59639926
17186,2756,8,26.96682418
17187,2756,10,52.10494958
17188,2756,11,78.05931614
17189,2756,12,21.63028619
17190,2756,16,25.04239608
17191,2756,17,27.60359856
17192,2756,18,76.81376241
17193,2756,23,24.28643628
17194,2756,24,90.57532841
17195,2756,26,35.4287562
17196,2756,31,41.9146164
17197,2756,36,14.40325079
17198,2756,39,77.67225702
17199,2756,45,91.71103033
17200,2756,46,56.45403269
17201,2756,47,55.36392096
17202,2756,48,55.47504283
17203,2756,49,12.61148304
17204,2756,55,87.90120422
17205,2756,63,81.41651347
17206,2756,65,52.32495534
17207,2756,68,26.62727233
17208,2756,69,84.20601411
17209,2756,74,78.89508924
17210,2756,80,84.32572962
17211,2756,81,81.08741298
17212,2756,82,86.64230451
17213,2756,83,87.91875154
17214,2756,84,84.35578851
17215,2756,90,78.04939279
17216,2756,96,79.53877062
17217,2756,97,82.13293119
17218,2756,101,54.20654676
17219,2756,102,47.92803758
17220,2756,104,87.29161976
17221,2756,105,54.68270938
17222,2757,1,29.79923076
17223,2757,4,52.45834005
17224,2757,6,26.30702354
17225,2757,7,94.74784651
17226,2757,9,42.87721572
17227,2757,13,77.07909767
17228,2757,19,26.92536418
17229,2757,21,86.43219271
17230,2757,40,26.11149599
17231,2757,41,27.92348326
17232,2757,42,26.03965938
17233,2757,50,84.87375173
17234,2757,56,68.11590561
17235,2757,58,90.44558333
17236,2757,67,59.7696468
17237,2757,69,80.11933339
17238,2757,80,93.7738877
17239,2757,84,93.74323097
17240,2757,87,51.91069125
17241,2757,88,29.45271241
17242,2757,93,55.54024395
17243,2757,100,60.0859831
17244,2757,103,85.08107049
17245,2757,106,27.90636621
17246,2759,1,69.82036204
17247,2759,6,72.28802426
17248,2759,19,71.2911479
17249,2759,40,69.87282034
17250,2759,41,67.41560077
17251,2759,42,69.85966606
17252,2759,50,70.13665888
17253,2759,56,31.85398974
17254,2759,67,47.57271185
17255,2759,88,80.76621292
17256,2759,100,47.57125321
17257,2759,106,67.39974573
17258,2760,5,43.44284468
17259,2760,8,92.70667388
17260,2760,12,88.50147661
17261,2760,16,96.77903393
17262,2760,17,98.71435862
17263,2760,18,47.40935588
17264,2760,23,94.90249273
17265,2760,24,80.98464908
17266,2760,26,67.47389743
17267,2760,31,38.35210444
17268,2760,36,84.22228523
17269,2760,45,83.59583212
17270,2760,49,82.21926563
17271,2760,68,98.20142114
17272,2760,90,94.45765108
17273,2760,96,65.44080518
17274,2760,97,11.28484115
17275,2761,4,99.0967281
17276,2761,7,85.38484363
17277,2761,8,65.99914547
17278,2761,9,40.02098917
17279,2761,10,45.87523852
17280,2761,12,68.41972313
17281,2761,13,64.82591419
17282,2761,16,57.49575136
17283,2761,17,56.14098632
17284,2761,23,60.17983591
17285,2761,30,98.1657802
17286,2761,36,70.6208752
17287,2761,39,93.64857104
17288,2761,46,54.82942452
17289,2761,47,37.39266497
17290,2761,48,37.59877727
17291,2761,49,72.55884498
17292,2761,55,99.91988378
17293,2761,58,75.55304006
17294,2761,63,81.43751765
17295,2761,65,45.97241127
17296,2761,68,56.2231312
17297,2761,69,2.471384156
17298,2761,74,55.65159482
17299,2761,80,34.70329732
17300,2761,81,81.1463096
17301,2761,82,76.93756524
17302,2761,83,77.9459546
17303,2761,84,34.69845248
17304,2761,85,96.76660536
17305,2761,87,30.30455572
17306,2761,93,99.1016474
17307,2761,101,37.76858996
17308,2761,102,43.56975199
17309,2761,104,68.53106232
17310,2761,105,38.61465924
17311,2762,37,98.58226574
17312,2762,75,73.03615258
17313,2762,92,84.7033786
17314,2762,107,97.37355953
17315,2764,1,79.42083792
17316,2764,6,81.9888048
17317,2764,19,81.39101907
17318,2764,40,80.00260363
17319,2764,41,77.54837589
17320,2764,42,79.99053227
17321,2764,50,76.3886687
17322,2764,56,40.16055442
17323,2764,67,56.67417335
17324,2764,88,90.7163727
17325,2764,100,56.64174035
17326,2764,106,77.53293997
17327,2765,1,21.44398178
17328,2765,4,51.84971243
17329,2765,6,18.10537787
17330,2765,9,53.03572822
17331,2765,13,85.00976977
17332,2765,19,20.1568191
17333,2765,21,83.14281989
17334,2765,40,18.41827665
17335,2765,41,19.69180564
17336,2765,42,18.31373417
17337,2765,50,79.10954361
17338,2765,56,58.10401819
17339,2765,58,97.92573425
17340,2765,67,51.57341891
17341,2765,69,90.1930282
17342,2765,87,62.02293781
17343,2765,88,26.70595006
17344,2765,93,57.67441351
17345,2765,100,51.9056128
17346,2765,103,81.7413942
17347,2765,106,19.66099726
17348,2766,5,44.32907561
17349,2766,8,20.02676658
17350,2766,10,44.47732602
17351,2766,11,77.85078376
17352,2766,12,14.94604033
17353,2766,16,14.87317399
17354,2766,17,17.63889008
17355,2766,18,84.33993226
17356,2766,23,14.66754249
17357,2766,24,95.12894427
17358,2766,26,39.13719394
17359,2766,31,50.76893679
17360,2766,36,7.074547349
17361,2766,39,73.92332359
17362,2766,45,96.01617559
17363,2766,46,48.44988863
17364,2766,47,45.6354833
17365,2766,48,45.76553414
17366,2766,49,6.520596861
17367,2766,55,84.11569528
17368,2766,63,75.71082811
17369,2766,65,44.72327777
17370,2766,68,16.4942139
17371,2766,69,74.08834918
17372,2766,74,72.36918673
17373,2766,80,74.66028083
17374,2766,81,75.36761002
17375,2766,82,80.09191443
17376,2766,83,81.40161808
17377,2766,84,74.68977476
17378,2766,90,79.45369517
17379,2766,96,85.26945021
17380,2766,97,92.28936796
17381,2766,101,44.4599988
17382,2766,102,38.37720583
17383,2766,104,81.79379868
17384,2766,105,45.01852062
17385,2767,18,85.25196996
17386,2767,31,97.29743677
17387,2767,75,80.59258997
17388,2767,92,83.18384297
17389,2767,97,52.39538527
17390,2767,107,80.078977
17391,2768,5,33.65060881
17392,2768,8,82.54964722
17393,2768,11,96.00924858
17394,2768,12,78.3204892
17395,2768,16,86.63700705
17396,2768,17,88.54047071
17397,2768,18,44.81905129
17398,2768,23,84.72078016
17399,2768,24,77.15278026
17400,2768,26,58.10514244
17401,2768,31,28.96229813
17402,2768,36,74.04073382
17403,2768,45,79.65469434
17404,2768,49,72.0385757
17405,2768,68,88.04689346
17406,2768,90,87.69913213
17407,2768,96,61.44255563
17408,2768,97,21.13703648
17409,2769,1,97.59164737
17410,2769,4,89.91596679
17411,2769,6,94.39128266
17412,2769,7,83.43467842
17413,2769,8,75.50165159
17414,2769,9,30.20195829
17415,2769,10,55.09423095
17416,2769,12,78.15457424
17417,2769,13,61.84704432
17418,2769,16,67.60154154
17419,2769,17,66.11176705
17420,2769,19,95.98829704
17421,2769,23,70.12333831
17422,2769,36,80.63446239
17423,2769,39,99.35134147
17424,2769,40,96.32973134
17425,2769,41,98.55791294
17426,2769,42,96.29931122
17427,2769,46,61.91506133
17428,2769,47,45.62250601
17429,2769,48,45.78686623
17430,2769,49,82.58678744
17431,2769,58,73.85924283
17432,2769,63,86.03496094
17433,2769,65,55.16570078
17434,2769,68,66.28704252
17435,2769,69,8.097420748
17436,2769,74,61.44519551
17437,2769,80,36.45855916
17438,2769,81,85.76892409
17439,2769,82,80.57415244
17440,2769,83,81.46767492
17441,2769,84,36.44474975
17442,2769,85,97.695853
17443,2769,87,20.21354071
17444,2769,88,91.58785943
17445,2769,93,91.59494097
17446,2769,101,46.1598727
17447,2769,102,52.35460964
17448,2769,104,73.70780299
17449,2769,105,46.8345393
17450,2769,106,98.55641588
17451,2771,37,95.91573427
17452,2771,75,71.12255452
17453,2771,92,81.99485171
17454,2771,107,90.60065408
17455,2772,1,89.22597693
17456,2772,6,91.87029038
17457,2772,19,91.58895733
17458,2772,40,90.22397384
17459,2772,41,87.77215781
17460,2772,42,90.21274383
17461,2772,50,83.47567179
17462,2772,56,49.24118741
17463,2772,67,66.16422097
17464,2772,100,66.10948502
17465,2772,106,87.75704502
17466,2773,44,88.87905488
17467,2774,1,15.43008202
17468,2774,4,53.20829421
17469,2774,6,13.03572745
17470,2774,9,63.19172616
17471,2774,13,93.37149308
17472,2774,19,17.14799596
17473,2774,21,81.00125561
17474,2774,40,14.25094725
17475,2774,41,14.22176699
17476,2774,42,14.11224543
17477,2774,50,74.29522768
17478,2774,56,48.15587251
17479,2774,67,44.20227129
17480,2774,87,72.14558655
17481,2774,88,27.66525498
17482,2774,93,61.43557331
17483,2774,100,44.54972325
17484,2774,103,79.56630093
17485,2774,106,14.17001929
17486,2775,44,89.01680997
17487,2776,5,53.57193455
17488,2776,8,16.7976279
17489,2776,10,38.06573711
17490,2776,11,78.96340019
17491,2776,12,13.64225494
17492,2776,16,4.752870684
17493,2776,17,8.221636103
17494,2776,18,92.37305881
17495,2776,23,6.907219294
17496,2776,26,44.89155992
17497,2776,31,60.04178057
17498,2776,36,9.992396666
17499,2776,39,71.43876534
17500,2776,46,41.41331977
17501,2776,47,36.15871855
17502,2776,48,36.3167889
17503,2776,49,11.54029435
17504,2776,55,81.43364753
17505,2776,63,71.01324245
17506,2776,65,38.33932995
17507,2776,68,6.511652329
17508,2776,69,63.99352992
17509,2776,74,66.76642375
17510,2776,80,65.15400137
17511,2776,81,70.65872537
17512,2776,82,74.36310046
17513,2776,83,75.69722708
17514,2776,84,65.18269371
17515,2776,87,92.24740538
17516,2776,90,82.103498
17517,2776,96,91.77184588
17518,2776,101,34.96356343
17519,2776,102,29.25575456
17520,2776,104,77.25430765
17521,2776,105,35.64477884
17522,2777,5,93.16937003
17523,2777,18,76.11559389
17524,2777,31,87.19357227
17525,2777,75,87.5669072
17526,2777,92,88.98786467
17527,2777,96,94.34333227
17528,2777,97,42.72418227
17529,2777,107,81.19014074
17530,2779,1,87.43973787
17531,2779,4,81.0727738
17532,2779,6,84.2328012
17533,2779,7,82.72117079
17534,2779,8,85.09102199
17535,2779,9,20.89166351
17536,2779,10,64.53992561
17537,2779,12,87.91842226
17538,2779,13,60.48794611
17539,2779,16,77.65500383
17540,2779,17,76.06739468
17541,2779,19,86.27667985
17542,2779,23,80.05487772
17543,2779,36,90.61112246
17544,2779,40,86.51895357
17545,2779,41,88.71521719
17546,2779,42,86.4845714
17547,2779,46,69.7187649
17548,2779,47,54.46071471
17549,2779,48,54.59454422
17550,2779,49,92.57346883
17551,2779,58,73.56687496
17552,2779,63,91.50104151
17553,2779,65,64.59293558
17554,2779,68,76.3106067
17555,2779,69,18.22258886
17556,2779,74,68.23076058
17557,2779,80,40.74947949
17558,2779,81,91.25984779
17559,2779,82,85.248255
17560,2779,83,86.02766342
17561,2779,84,40.72896862
17562,2779,85,99.65415558
17563,2779,87,10.53559163
17564,2779,88,82.35538611
17565,2779,93,84.72747843
17566,2779,101,55.10142122
17567,2779,102,61.51097107
17568,2779,104,79.81341679
17569,2779,105,55.65102142
17570,2779,106,88.71211845
17571,2780,5,24.19142019
17572,2780,8,72.40485111
17573,2780,11,89.10990365
17574,2780,12,68.14522654
17575,2780,16,76.51095312
17576,2780,17,78.3739465
17577,2780,18,44.46775428
17578,2780,23,74.54448898
17579,2780,24,74.52622369
17580,2780,26,49.06689495
17581,2780,31,20.35879606
17582,2780,35,97.29095525
17583,2780,36,63.86503283
17584,2780,45,76.87035742
17585,2780,46,99.84520737
17586,2780,49,61.8641093
17587,2780,68,77.90483872
17588,2780,90,81.65660571
17589,2780,96,58.95299029
17590,2780,97,31.20395855
17591,2780,102,96.66644492
17592,2781,1,99.02709428
17593,2781,41,97.90746327
17594,2781,50,91.09830246
17595,2781,56,58.61379601
17596,2781,67,75.76423756
17597,2781,100,75.69314748
17598,2781,106,97.89259863
17599,2782,1,14.91872348
17600,2782,4,56.39071969
17601,2782,6,14.77433584
17602,2782,9,73.34521885
17603,2782,19,19.69998379
17604,2782,21,80.09865107
17605,2782,40,16.52951417
17606,2782,41,14.93452421
17607,2782,42,16.40721075
17608,2782,50,70.62421378
17609,2782,56,38.31909286
17610,2782,67,38.13559707
17611,2782,87,82.27387805
17612,2782,88,31.99661177
17613,2782,93,66.54727393
17614,2782,100,38.49187314
17615,2782,103,78.65148399
17616,2782,106,14.87662362
17617,2783,37,94.27299496
17618,2783,75,70.65955542
17619,2783,92,80.51167872
17620,2783,107,84.5119506
17621,2785,5,63.09978199
17622,2785,8,19.24310527
17623,2785,9,91.89808992
17624,2785,10,33.57154228
17625,2785,11,81.34187739
17626,2785,12,18.86454751
17627,2785,16,5.574710208
17628,2785,17,5.583325616
17629,2785,23,9.347197992
17630,2785,26,52.01553324
17631,2785,31,69.56471777
17632,2785,36,18.88573421
17633,2785,39,70.3513931
17634,2785,46,35.91505991
17635,2785,47,27.19466272
17636,2785,48,27.39661773
17637,2785,49,20.75695645
17638,2785,55,79.96504621
17639,2785,63,67.53311708
17640,2785,65,33.86617975
17641,2785,68,4.456400959
17642,2785,69,53.93269355
17643,2785,74,62.33475711
17644,2785,80,55.88654337
17645,2785,81,67.1723525
17646,2785,82,69.657564
17647,2785,83,71.00046882
17648,2785,84,55.9140442
17649,2785,85,98.95111431
17650,2785,87,82.2104357
17651,2785,90,85.88256226
17652,2785,96,98.89296214
17653,2785,101,25.98935815
17654,2785,102,21.12306946
17655,2785,104,73.84885174
17656,2785,105,26.86386232
17657,2786,44,88.8362358
17658,2786,75,99.96926314
17659,2787,1,77.29180431
17660,2787,4,72.57051604
17661,2787,6,74.07685842
17662,2787,7,83.26369343
17663,2787,8,94.7955239
17664,2787,9,12.94846918
17665,2787,10,74.17813089
17666,2787,12,97.75971601
17667,2787,13,60.83255658
17668,2787,16,87.73115815
17669,2787,17,86.06842978
17670,2787,19,76.68808971
17671,2787,23,90.03486504
17672,2787,40,76.80532374
17673,2787,41,78.95902443
17674,2787,42,76.7659931
17675,2787,46,78.05995983
17676,2787,47,63.68981041
17677,2787,48,63.80085708
17678,2787,58,74.68168749
17679,2787,63,97.7112761
17680,2787,65,74.21733467
17681,2787,68,86.36404132
17682,2787,69,28.37396962
17683,2787,74,75.7825394
17684,2787,80,46.87760489
17685,2787,81,97.4938281
17686,2787,82,90.81310509
17687,2787,83,91.48328459
17688,2787,84,46.85268822
17689,2787,87,4.48854923
17690,2787,88,73.37693656
17691,2787,93,78.58870482
17692,2787,101,64.40091629
17693,2787,102,70.93685456
17694,2787,104,86.69177053
17695,2787,105,64.8570934
17696,2787,106,78.95392113
17697,2788,50,99.23234835
17698,2788,56,68.29448813
17699,2788,67,85.56723214
17700,2788,100,85.4834235
17701,2789,5,82.97356033
17702,2789,18,67.18409794
17703,2789,24,98.63872339
17704,2789,31,77.00455282
17705,2789,75,95.17235221
17706,2789,92,95.57008879
17707,2789,96,85.74436087
17708,2789,97,33.23501254
17709,2789,107,83.54459319
17710,2790,5,15.66547736
17711,2790,8,62.27400156
17712,2790,10,92.00517933
17713,2790,11,82.88182899
17714,2790,12,57.97490011
17715,2790,16,66.40672511
17716,2790,17,68.21603016
17717,2790,18,46.39423228
17718,2790,23,64.37382645
17719,2790,24,73.22241651
17720,2790,26,40.5703854
17721,2790,31,14.04956614
17722,2790,35,93.84491009
17723,2790,36,53.69589139
17724,2790,39,95.40390461
17725,2790,45,75.35879028
17726,2790,46,89.94842912
17727,2790,47,94.25661779
17728,2790,48,94.29602947
17729,2790,49,51.69689713
17730,2790,65,92.18378866
17731,2790,68,67.77921533
17732,2790,90,76.4882127
17733,2790,96,58.15353604
17734,2790,97,41.32923112
17735,2790,101,93.19958379
17736,2790,102,86.49626699
17737,2790,105,93.36825919
17738,2791,1,20.39569415
17739,2791,4,61.16673559
17740,2791,6,21.81934348
17741,2791,9,83.58498117
17742,2791,19,26.29554919
17743,2791,21,80.49425577
17744,2791,40,23.50614813
17745,2791,41,21.27415786
17746,2791,42,23.41832765
17747,2791,50,68.25633127
17748,2791,56,28.62681736
17749,2791,67,34.04154493
17750,2791,87,92.49434053
17751,2791,88,38.63633349
17752,2791,93,72.77492336
17753,2791,100,34.38830344
17754,2791,103,79.05844603
17755,2791,106,21.22747371
17756,2793,37,93.71607284
17757,2793,75,71.65052326
17758,2793,92,80.30844334
17759,2793,97,94.44168503
17760,2793,107,79.31499669
17761,2794,56,78.02267171
17762,2794,67,95.37723468
17763,2794,100,95.28356239
17764,2795,5,72.79960895
17765,2795,8,25.79349725
17766,2795,9,81.99704371
17767,2795,10,31.81506102
17768,2795,11,84.87883096
17769,2795,12,27.06449894
17770,2795,13,95.22697676
17771,2795,16,15.70020763
17772,2795,17,14.20166971
17773,2795,23,18.2740417
17774,2795,26,60.02195364
17775,2795,31,79.24653976
17776,2795,36,28.64159796
17777,2795,39,70.72442615
17778,2795,46,32.73681136
17779,2795,47,19.46044091
17780,2795,48,19.73073249
17781,2795,49,30.5836531
17782,2795,55,79.77582232
17783,2795,63,65.46354169
17784,2795,65,32.10972671
17785,2795,68,14.2917838
17786,2795,69,43.92714003
17787,2795,74,59.33565024
17788,2795,80,46.99747877
17789,2795,81,65.1038167
17790,2795,82,66.1925428
17791,2795,83,67.52061906
17792,2795,84,47.02310883
17793,2795,85,94.50717637
17794,2795,87,72.21492929
17795,2795,90,90.64879863
17796,2795,101,18.31667575
17797,2795,102,15.60404211
17798,2795,104,71.73785925
17799,2795,105,19.48945707
17800,2796,1,67.15105012
17801,2796,4,64.55156727
17802,2796,6,63.92580771
17803,2796,7,85.02668451
17804,2796,9,10.26886225
17805,2796,10,83.93791337
17806,2796,13,62.84122565
17807,2796,16,97.82247376
17808,2796,17,96.10061394
17809,2796,19,67.27129617
17810,2796,40,67.22761754
17811,2796,41,69.32274993
17812,2796,42,67.1819946
17813,2796,46,86.7875188
17814,2796,47,73.16391797
17815,2796,48,73.25761553
17816,2796,58,77.13124649
17817,2796,65,83.96644698
17818,2796,68,96.43762748
17819,2796,69,38.52875117
17820,2796,74,83.88597956
17821,2796,80,54.22884085
17822,2796,82,97.12275549
17823,2796,83,97.69175127
17824,2796,84,54.20117772
17825,2796,87,11.65422473
17826,2796,88,64.75247788
17827,2796,93,73.35203958
17828,2796,101,73.92516345
17829,2796,102,80.53929139
17830,2796,104,94.16509118
17831,2796,105,74.31006982
17832,2796,106,69.3150896
17833,2798,44,89.81232589
17834,2798,75,94.26357129
17835,2799,1,28.54014227
17836,2799,4,67.11678143
17837,2799,6,30.6340286
17838,2799,9,93.73231676
17839,2799,19,34.62584485
17840,2799,21,82.15351255
17841,2799,40,32.1900454
17842,2799,41,29.78145456
17843,2799,42,32.12454466
17844,2799,50,67.37854849
17845,2799,56,19.58002032
17846,2799,67,32.75441057
17847,2799,88,46.5228359
17848,2799,93,79.76743174
17849,2799,100,33.0611578
17850,2799,103,80.75120151
17851,2799,106,29.74382595
17852,2800,5,72.78276779
17853,2800,18,58.6759753
17854,2800,24,91.06027879
17855,2800,26,94.6291657
17856,2800,31,66.82297559
17857,2800,45,93.7802109
17858,2800,96,77.5433284
17859,2800,97,24.32334981
17860,2800,107,87.04418673
17861,2801,5,10.64353212
17862,2801,8,52.17015623
17863,2801,10,83.05160642
17864,2801,11,77.50713608
17865,2801,12,47.81616609
17866,2801,16,56.33463378
17867,2801,17,58.07133236
17868,2801,18,50.3546279
17869,2801,23,54.21252432
17870,2801,24,73.33298968
